name,speciality,hospital,city,img,slug,timestamp
dr. Candra Achmad Hanif Rosyidi,Dokter Umum,Klinik Marhamah,"Rengasdengklok, Kabupaten Karawang",,dokter-umum,2025-06-15 02:50:26
dr. Cecilia S. Hendradjaja,Dokter Umum,Klinik Medika Utama,"Balikpapan Timur, Kota Balikpapan",,dokter-umum,2025-06-15 02:50:26
dr. Celerina Prasetyo Ediantari,Dokter Umum,Mayapada Hospital Tangerang,"Tangerang, Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/543134_13-12-2022_14-39-21.jpeg,dokter-umum,2025-06-15 02:50:26
dr. Chansa Camilla,Dokter Umum,Klinik Assalam Karawang,"Karawang Timur, Kabupaten Karawang",,dokter-umum,2025-06-15 02:50:26
dr Cherryl Anandya,Dokter Umum,RS Permata Dalima Serpong,"Serpong, Tangerang Selatan",,dokter-umum,2025-06-15 02:50:26
dr. Chintia Nilna Muna,Dokter Umum,Klinik Ar-Rahman Medika,"Telukjambe Timur, Kabupaten Karawang",,dokter-umum,2025-06-15 02:50:26
dr. Chintia Nilna Muna,Dokter Umum,Klinik Ar-Rahman Medika,"Telukjambe Timur, Kabupaten Karawang",,dokter-umum,2025-06-15 02:50:26
dr. Chintia Paramitha,Dokter Umum,Klinik Ar-Rahman Medika,"Telukjambe Timur, Kabupaten Karawang",,dokter-umum,2025-06-15 02:50:26
dr. Christian Tendean,Dokter Umum,Mayapada Hospital Tangerang,"Tangerang, Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/508874_13-12-2022_14-19-29.jpeg,dokter-umum,2025-06-15 02:50:26
Dr. Christopher Alvaro Dharmawan,Dokter Umum,RS Telogorejo,"Semarang Tengah, Kota Semarang",,dokter-umum,2025-06-15 02:50:28
dr. Cindy Lorenza Darwis,Dokter Umum,RS Taman Harapan Baru,"Medan Satria, Bekasi",,dokter-umum,2025-06-15 02:50:28
dr. Cindy Tanya,Dokter Umum,Klinik Mitra Cakung,"Cakung, Jakarta Timur",,dokter-umum,2025-06-15 02:50:28
dr Clanissa Surya Andesti,Dokter Umum,Klinik Gempol 2,"Karawang Barat, Kabupaten Karawang",,dokter-umum,2025-06-15 02:50:28
dr. Clara Dwi Retno Kumororini,Dokter Umum,Siloam Hospitals Sentosa Bekasi,"Bekasi Timur, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/588913_26-10-2022_14-45-57.png,dokter-umum,2025-06-15 02:50:28
dr. Clara Petrisiela,Dokter Umum,RS Pondok Indah - Pondok Indah,"Kebayoran Lama, Jakarta Selatan",,dokter-umum,2025-06-15 02:50:28
Dr. Crisdia Yan Esnanwan Surbadi,Dokter Umum,RS Mustika Medika,"Mustika Jaya, Bekasi",,dokter-umum,2025-06-15 02:50:28
dr. Cussi Lestari Sp.PK,Dokter Umum,Ciputra Medical Center,"Setiabudi, Jakarta Selatan",,dokter-umum,2025-06-15 02:50:28
dr. Cynthia Rusli,Dokter Umum,Mayapada Hospital Bogor,"Bogor Timur, Bogor",https://d1ojs48v3n42tp.cloudfront.net/personnels/98834_13-12-2022_13-48-39.png,dokter-umum,2025-06-15 02:50:28
dr. DANIS PRATAMA SUTRISNO,Dokter Umum,RS Delta Surya,"Sidoarjo, Kabupaten Sidoarjo",,dokter-umum,2025-06-15 02:50:28
dr. DEENA RAHMASARI,Dokter Umum,RS Permata Bekasi,"Mustika Jaya, Bekasi",,dokter-umum,2025-06-15 02:50:31
DHIMAS PRAS WANTO,Dokter Umum,Klinik Medika Sudirman,"Purworejo, Kota Pasuruan",,dokter-umum,2025-06-15 02:50:31
dr DIYANTIE SAPUTRI SP. JP,Dokter Umum,RS TMC,"Cihideung, Kota Tasikmalaya",,dokter-umum,2025-06-15 02:50:31
DR AVERA LASMARIYA,Dokter Umum,Apotik Sari Suci,"Kemayoran, Jakarta Pusat",,dokter-umum,2025-06-15 02:50:31
DR BONG JAN LING,Dokter Umum,Sunway Medical Centre,"Mampang Prapatan, Jakarta Selatan",,dokter-umum,2025-06-15 02:50:31
DR DESI KHOIRUNNISA,Dokter Umum,Apotik Sari Suci,"Kemayoran, Jakarta Pusat",,dokter-umum,2025-06-15 02:50:31
DR GRACE MAYA DAMAYANTHI,Dokter Umum,Klinik Tiara Bunda Bekasi,"Bekasi Utara, Bekasi",,dokter-umum,2025-06-15 02:50:31
DR J 1,Dokter Umum,Klinik Mitra Medika Cilincing,"Cilincing, Jakarta Utara",,dokter-umum,2025-06-15 02:50:31
DR NUNUNG,Dokter Umum,Klinik Prima Medika,"Kuta Selatan, Kabupaten Badung",,dokter-umum,2025-06-15 02:50:31
DR RICHARD CHAN TZE MING,Dokter Umum,Sunway Medical Centre,"Mampang Prapatan, Jakarta Selatan",,dokter-umum,2025-06-15 02:50:31
DR SREE KUMAR A/L PALANICAWANDAR,Dokter Umum,Sunway Medical Centre,"Mampang Prapatan, Jakarta Selatan",,dokter-umum,2025-06-15 02:50:34
DR STEVEN IRVING,Dokter Umum,RS Columbia Asia BSD,"Serpong, Tangerang Selatan",,dokter-umum,2025-06-15 02:50:34
DR. MELDA DASEPTA,Dokter Umum,RS Urip Sumoharjo,"Way Halim, Kota Bandar Lampung",,dokter-umum,2025-06-15 02:50:34
DR. PUTRI RAHMASARI,Dokter Umum,Alia Hospital Depok,"Pancoran Mas, Depok",,dokter-umum,2025-06-15 02:50:34
DR. UMROHTUL HABIBAH,Dokter Umum,RS Awal Bros Batam,"Lubuk Baja, Kota Batam",,dokter-umum,2025-06-15 02:50:34
DR. UMROHTUL HABIBAH,Dokter Umum,RS Awal Bros Batam,"Lubuk Baja, Kota Batam",,dokter-umum,2025-06-15 02:50:34
DR. UMROHTUL HABIBAH,Dokter Umum,RS Awal Bros Batam,"Lubuk Baja, Kota Batam",,dokter-umum,2025-06-15 02:50:34
DR. UMROHTUL HABIBAH,Dokter Umum,RS Awal Bros Batam,"Lubuk Baja, Kota Batam",,dokter-umum,2025-06-15 02:50:34
dr. DWI HARYADI Sp.A,Dokter Umum,RSIA dr. Djoko Pramono,"Karawang Barat, Kabupaten Karawang",,dokter-umum,2025-06-15 02:50:34
dr. DYLAN ALAM FADHILAH,Dokter Umum,Klinik Nafila Medika,"Telukjambe Timur, Kabupaten Karawang",,dokter-umum,2025-06-15 02:50:34
dr. Danang Sumawinata Uragih,Dokter Umum,Apotek & Klinik Cipto 2,"Sukatani, Kabupaten Bekasi",,dokter-umum,2025-06-15 02:50:36
dr. Daniel Ryan Utama Sinurat,Dokter Umum,RS Karang Tengah Medika,"Karangtengah, Tangerang",,dokter-umum,2025-06-15 02:50:36
dr. Daniel Steven,Dokter Umum,RS Santo Borromeus,"Coblong, Kota Bandung",,dokter-umum,2025-06-15 02:50:36
"Dr. Darwin Harpin , Sp AK",Dokter Umum,Tzu Chi Hospital,"Penjaringan, Jakarta Utara",,dokter-umum,2025-06-15 02:50:36
dr. Dasarina Rizqi Amalia,Dokter Umum,RSI Siti Hajar Sidoarjo,"Sidoarjo, Kabupaten Sidoarjo",,dokter-umum,2025-06-15 02:50:36
dr. Dea Shanantya Prazawaltha,Dokter Umum,Siloam Hospitals TB Simatupang,"Cilandak, Jakarta Selatan",,dokter-umum,2025-06-15 02:50:36
dr. Debora Helen Margaretha Kindangen,Dokter Umum,Mandaya Hospital Karawang,"Telukjambe Timur, Kabupaten Karawang",,dokter-umum,2025-06-15 02:50:36
