name,speciality,hospital,city,img,slug,timestamp
dr. Irfan Wahyudi Sp.U,Sp. Urologi,RS PIK,"Penjaringan, Jakarta Utara",,urologist,2025-06-15 09:15:23
dr. Johannes Cansius Prihadi Sp.U,Sp. Urologi,Tzu Chi Hospital,"Penjaringan, Jakarta Utara",,urologist,2025-06-15 09:15:23
"dr. Kurniadi Yusuf Sugianto, Sp.U",Sp. Urologi,RS Permata Keluarga Karawang,"Telukjambe Timur, Kabupaten Karawang",,urologist,2025-06-15 09:15:25
"dr. Maulidina Medika Rahmita, Sp. U",Sp. Urologi,RS Medistra,"Setiabudi, Jakarta Selatan",,urologist,2025-06-15 09:15:25
"dr. Mohammad Ayodhia Soebadi, Sp.U",Sp. Urologi,RS Darmo,"Tegalsari, Kota Surabaya",,urologist,2025-06-15 09:15:25
"dr. Muhammad Haritsyah Warli, Sp.U",Sp. Urologi,RS Pondok Indah - Pondok Indah,"Kebayoran Lama, Jakarta Selatan",,urologist,2025-06-15 09:15:25
dr. Parsaoran Nababan Sp.U,Sp. Urologi,RS Kharitas Bhakti Pontianak,"Pontianak Selatan, Kota Pontianak",,urologist,2025-06-15 09:15:25
"dr. Prihadi, Sp.U",Sp. Urologi,Tzu Chi Hospital,"Penjaringan, Jakarta Utara",,urologist,2025-06-15 09:15:25
"dr. Rizky Fawzi, Sp.U",Sp. Urologi,Mayapada Hospital Bogor,"Bogor Timur, Bogor",,urologist,2025-06-15 09:15:25
dr. S. Sritharan,Sp. Urologi,Island Hospital Penang,"Mampang Prapatan, Jakarta Selatan",,urologist,2025-06-15 09:15:25
"dr. Sena Hadeaih, Sp.U., FICS",Sp. Urologi,RS Intan Husada Garut,"Tarogong Kidul, Kabupaten Garut",,urologist,2025-06-15 09:15:25
dr. Wahjoe Djatisoesanto Sp.U,Sp. Urologi,Mayapada Hospital Surabaya,"Sawahan, Kota Surabaya",,urologist,2025-06-15 09:15:25
"dr. Wempy Supit, Sp.U",Sp. Urologi,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",,urologist,2025-06-15 09:15:28
"dr. William Tendi, Sp.U",Sp. Urologi,RS Ananda Bekasi,"Medan Satria, Bekasi",,urologist,2025-06-15 09:15:28
"dr.Reginald Rustandi, Sp.U",Sp. Urologi,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",,urologist,2025-06-15 09:15:28
"Dr. A. Fathira Fitra Sp.U, M.Ked.Klin",Sp. Urologi,halodoc,"Setiabudi, Jakarta Selatan",,urologist,2025-06-15 09:15:28
"Dr. Aditya Fajar Bahagianto Sp.U., FICS",Sp. Urologi,halodoc,"Setiabudi, Jakarta Selatan",,urologist,2025-06-15 09:15:28
Dr. Adryansyah Can Sp.U,Sp. Urologi,halodoc,"Setiabudi, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/865550_10-1-2025_14-9-32.jpeg,urologist,2025-06-15 09:15:28
dr Agus Sudibyo Sp. U,Sp. Urologi,halodoc,"Setiabudi, Jakarta Selatan",,urologist,2025-06-15 09:15:28
Dr. Akmal Fawzi Yusril Umam Sp.U,Sp. Urologi,halodoc,"Setiabudi, Jakarta Selatan",,urologist,2025-06-15 09:15:28
"Prof. Dr. dr. Akmal Taher, Sp.U (K), Ph.D",Sp. Urologi,RS St. Carolus Salemba,"Senen, Jakarta Pusat",https://d1ojs48v3n42tp.cloudfront.net/personnels/468894_10-2-2023_15-5-3.png,urologist,2025-06-15 09:15:28
Dr. Ali Husein Sp.U,Sp. Urologi,halodoc,"Setiabudi, Jakarta Selatan",,urologist,2025-06-15 09:15:28
Dr. Andreas Pramudito Sp.U,Sp. Urologi,halodoc,"Setiabudi, Jakarta Selatan",,urologist,2025-06-15 09:15:31
