name,speciality,hospital,city,img,slug,timestamp
drg. Brigita Paramardhika Warastri,Dokter Gigi,Ocean Dental Tanjung Priuk,"Koja, Jakarta Utara",,dokter-gigi,2025-06-15 02:34:59
"drg Budhi Cahya Prasetyo, S.Perio",Dokter Gigi,RSU Fikri Medika,"Klari, Kabupaten Karawang",,dokter-gigi,2025-06-15 02:34:59
drg. Budiman Nasserie,Dokter Gigi,RS Sukmul Sisma Medika,"Koja, Jakarta Utara",,dokter-gigi,2025-06-15 02:34:59
Drg. Bunga Riadiani,Dokter Gigi,Ocean Dental Tebet,"Tebet, Jakarta Selatan",,dokter-gigi,2025-06-15 02:34:59
drg. CHATRAINTAN F S,Dokter Gigi,Dharma Dental Clinic,"Karawang Barat, Kabupaten Karawang",,dokter-gigi,2025-06-15 02:34:59
drg. CHATRAINTAN F S,Dokter Gigi,Dharma Dental Clinic,"Karawang Barat, Kabupaten Karawang",,dokter-gigi,2025-06-15 02:34:59
drg. CHATRINTAN F S,Dokter Gigi,Dharma Dental Clinic,"Karawang Barat, Kabupaten Karawang",,dokter-gigi,2025-06-15 02:34:59
drg. Christiana Dewi Anggraini SpKG,Dokter Gigi,Siloam Hospitals Lippo Cikarang,"Cikarang Selatan, Kabupaten Bekasi",,dokter-gigi,2025-06-15 02:35:04
drg. Cinta Yuni Pratami,Dokter Gigi,RS Permata Kuningan,"Kuningan, Kabupaten Kuningan",,dokter-gigi,2025-06-15 02:35:04
drg. Cisilia Septiany,Dokter Gigi,Siloam Hospitals Palangka Raya,"Pahandut, Kota Palangka Raya",https://d1ojs48v3n42tp.cloudfront.net/personnels/201481_30-6-2022_18-5-25.jpeg,dokter-gigi,2025-06-15 02:35:04
"drg. Citra Lestari Yuwono, SpOrt",Dokter Gigi,Klinik Utama Audy Dental Cibubur,"Jatisampurna, Bekasi",,dokter-gigi,2025-06-15 02:35:04
