name,speciality,hospital,city,img,slug,timestamp
"dr. Felix Adrian, B.med.Sci Sp.N",Sp. Saraf,RS Abdi Waluyo,"Menteng, Jakarta Pusat",,neurologist,2025-06-15 02:20:06
"Dr. Ferrdy Pratama Wijaya Sp.N, AIFO-K",Sp. Saraf,RS Mitra Keluarga Kalideres,"Kalideres, Jakarta Barat",https://d1ojs48v3n42tp.cloudfront.net/personnels/540416_21-8-2023_16-30-59.png,neurologist,2025-06-15 02:20:06
"Dr. Fitri Octaviana Sp. Syaraf Subsp.E.N.K. (K), M.Pd.Ked.",Sp. Saraf,RS Pondok Indah - Pondok Indah,"Kebayoran Lama, Jakarta Selatan",,neurologist,2025-06-15 02:20:06
"dr. Fran Efendy, Sp.N",Sp. Saraf,RS Mitra Keluarga Pratama Jatiasih,"Jatiasih, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/250602_25-4-2022_14-16-14.png,neurologist,2025-06-15 02:20:06
"dr. Frandy Susatia, Sp.S",Sp. Saraf,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",https://d1ojs48v3n42tp.cloudfront.net/personnels/455418_22-6-2022_15-5-5.jpeg,neurologist,2025-06-15 02:20:06
"dr. Fritz Sumantri Usman, Sp.S, FINS",Sp. Saraf,RS Mitra Keluarga Bekasi Timur,"Bekasi Timur, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/672767_13-12-2022_16-45-22.jpeg,neurologist,2025-06-15 02:20:09
"dr. Gabriel Feederikus Goleng, Sp.S, FIN",Sp. Saraf,RS Sentra Medika Cikarang,"Cikarang Utara, Kabupaten Bekasi",,neurologist,2025-06-15 02:20:09
"dr. Gian Gunarti Paramitha, Sp.S., M.Kes",Sp. Saraf,Mayapada Hospital Bandung,"Bandung Kidul, Kota Bandung",https://d1ojs48v3n42tp.cloudfront.net/personnels/79579_12-5-2020_11-48-18.jpeg,neurologist,2025-06-15 02:20:09
"dr. Gilbert Tangkudung, Sp.S., FINS",Sp. Saraf,Siloam Hospitals Manado,"Wenang, Kota Manado",https://d1ojs48v3n42tp.cloudfront.net/personnels/808443_16-7-2020_13-47-49.jpeg,neurologist,2025-06-15 02:20:09
"dr. Girianto Tjandrawidjaja, Sp.S",Sp. Saraf,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/460054_24-3-2022_16-13-18.png,neurologist,2025-06-15 02:20:09
"dr. Gracia Meliana Tanoyo, Sp.S",Sp. Saraf,BIMC Hospitals Nusa Dua,"Kuta Selatan, Kabupaten Badung",https://d1ojs48v3n42tp.cloudfront.net/personnels/761076_31-10-2022_12-36-44.png,neurologist,2025-06-15 02:20:09
"dr. Gusti Ayu Putu Yunihati, Sp.S",Sp. Saraf,RS Mitra Keluarga Bekasi Timur,"Bekasi Timur, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/197203_14-12-2022_12-42-59.png,neurologist,2025-06-15 02:20:09
"dr. Hadi Widjaja, Sp.S",Sp. Saraf,Siloam Hospitals Kebon Jeruk,"Kebon Jeruk, Jakarta Barat",https://d1ojs48v3n42tp.cloudfront.net/personnels/194504_22-6-2022_15-5-21.jpeg,neurologist,2025-06-15 02:20:09
"Dr. dr. Hanik B. Hidayati, Sp.N, Subsp.NN-NK",Sp. Saraf,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/872380_16-3-2023_11-28-11.jpeg,neurologist,2025-06-15 02:20:09
"dr. Hartono Alam, Sp.N",Sp. Saraf,Mayapada Hospital Tangerang,"Tangerang, Tangerang",,neurologist,2025-06-15 02:20:09
"dr. Hartono Alam, Sp.S",Sp. Saraf,Mayapada Hospital Tangerang,"Tangerang, Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/811014_28-12-2022_15-1-17.jpeg,neurologist,2025-06-15 02:20:11
"dr. Hartono Prabowo, Sp.S",Sp. Saraf,Mayapada Hospital Tangerang,"Tangerang, Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/357759_13-6-2022_14-10-46.jpeg,neurologist,2025-06-15 02:20:11
"dr. Hendy Million Samin, Sp.S",Sp. Saraf,Siloam Hospitals Dhirga Surya Medan,"Medan Petisah, Kota Medan",https://d1ojs48v3n42tp.cloudfront.net/personnels/850462_23-5-2022_12-46-43.jpeg,neurologist,2025-06-15 02:20:11
"dr. Hermanto Swatan, Sp.S",Sp. Saraf,RS Mitra Keluarga Kenjeran,"Mulyorejo, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/469741_13-12-2022_16-35-13.png,neurologist,2025-06-15 02:20:11
"dr. I Bagus Wiweka Sastrawan, Sp.S",Sp. Saraf,RS Mitra Keluarga Depok,"Pancoran Mas, Depok",https://d1ojs48v3n42tp.cloudfront.net/personnels/478273_11-4-2022_12-43-40.jpeg,neurologist,2025-06-15 02:20:11
"dr. Ika Sedar Wasis Sasono, Sp.N",Sp. Saraf,Siloam Hospitals Jember,"Kaliwates, Kabupaten Jember",https://d1ojs48v3n42tp.cloudfront.net/personnels/664006_28-3-2023_20-36-48.jpeg,neurologist,2025-06-15 02:20:11
"dr. Immaculata Adisetyati Widiasmaningrum, Sp.S",Sp. Saraf,Siloam Hospitals Cinere ( RS Khusus Jantung Diagram Depok),"Cinere, Depok",https://d1ojs48v3n42tp.cloudfront.net/personnels/420421_1-9-2020_13-10-53.png,neurologist,2025-06-15 02:20:11
dr. Immalucata Adisetyati Widiasmaningrum Sp.N,Sp. Saraf,RS Mitra Keluarga Bintaro,"Pondok Aren, Tangerang Selatan",,neurologist,2025-06-15 02:20:11
"dr. Irene Halim Subrata, Sp.N",Sp. Saraf,Siloam Hospitals Sentosa Bekasi,"Bekasi Timur, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/460868_26-10-2022_14-40-29.jpeg,neurologist,2025-06-15 02:20:11
"dr. Iskandar Nasution, Sp.S., FINS",Sp. Saraf,Siloam Hospitals Dhirga Surya Medan,"Medan Petisah, Kota Medan",https://d1ojs48v3n42tp.cloudfront.net/personnels/833195_23-5-2022_12-48-23.jpeg,neurologist,2025-06-15 02:20:11
"dr. Kumara Tini, Sp.S, FINS",Sp. Saraf,Siloam Hospitals Denpasar,"Kuta, Kabupaten Badung",https://d1ojs48v3n42tp.cloudfront.net/personnels/528519_30-12-2022_10-56-4.png,neurologist,2025-06-15 02:20:16
dr. Laresi Indah Sonata Sp. N Sp. N,Sp. Saraf,Alia Hospital Depok,"Pancoran Mas, Depok",,neurologist,2025-06-15 02:20:16
"dr. Lidya Agustina, M.Si.Med, Sp.S",Sp. Saraf,Mayapada Hospital Bogor,"Bogor Timur, Bogor",https://d1ojs48v3n42tp.cloudfront.net/personnels/747322_12-12-2022_16-26-24.png,neurologist,2025-06-15 02:20:16
"dr. Lidya Aprilina, Sp.S",Sp. Saraf,Siloam Hospitals Sriwijaya Palembang,"Ilir Barat I, Kota Palembang",https://d1ojs48v3n42tp.cloudfront.net/personnels/898877_23-12-2022_15-27-27.jpeg,neurologist,2025-06-15 02:20:16
"dr. Lifea, Sp.S",Sp. Saraf,BIMC Hospitals Kuta,"Kuta, Kabupaten Badung",https://d1ojs48v3n42tp.cloudfront.net/personnels/268716_31-10-2022_11-13-5.jpeg,neurologist,2025-06-15 02:20:16
"dr. Lilian Triana Limoa, Sp.S, M.Kes",Sp. Saraf,Siloam Hospitals Makassar,"Ujung Pandang, Kota Makassar",https://d1ojs48v3n42tp.cloudfront.net/personnels/587122_15-6-2022_16-58-28.jpeg,neurologist,2025-06-15 02:20:16
"dr. Lilie Lalisang, Sp.S",Sp. Saraf,Siloam Hospitals Lippo Village,"Kelapa Dua, Kabupaten Tangerang",https://d1ojs48v3n42tp.cloudfront.net/personnels/719451_22-6-2022_20-51-55.jpeg,neurologist,2025-06-15 02:20:16
dr. Lilis Lailarang SpN,Sp. Saraf,Siloam Hospitals Agora,"Cempaka Putih, Jakarta Pusat",,neurologist,2025-06-15 02:20:16
"dr. Lina Kamarga, Sp.S",Sp. Saraf,Siloam Hospitals Lippo Cikarang,"Cikarang Selatan, Kabupaten Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/495846_23-6-2022_15-32-26.jpeg,neurologist,2025-06-15 02:20:16
"dr. Linardi Widjaja, Sp.S (K)",Sp. Saraf,Siloam Hospitals Surabaya,"Gubeng, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/379043_18-9-2020_13-22-16.png,neurologist,2025-06-15 02:20:16
"dr. Locoporta Agung , Sp.N",Sp. Saraf,RS Mitra Keluarga Pondok Tjandra,"Waru, Kabupaten Sidoarjo",https://d1ojs48v3n42tp.cloudfront.net/personnels/296985_29-7-2024_14-26-20.png,neurologist,2025-06-15 02:20:19
"dr. Lucia Anggraini, Sp.S",Sp. Saraf,Siloam Hospitals Bogor,"Bogor Tengah, Bogor",https://d1ojs48v3n42tp.cloudfront.net/personnels/479208_30-6-2022_17-13-43.jpeg,neurologist,2025-06-15 02:20:19
"dr. Made Ayu Harningsih Sunada, Sp.S. Sp.S.",Sp. Saraf,Persada Hospital,"Blimbing, Kota Malang",,neurologist,2025-06-15 02:20:19
"dr. Made Rudy, Sp.S",Sp. Saraf,Siloam Hospitals Denpasar,"Kuta, Kabupaten Badung",https://d1ojs48v3n42tp.cloudfront.net/personnels/521065_31-10-2022_12-22-33.jpeg,neurologist,2025-06-15 02:20:19
"dr. Maria Arasen, Sp.S",Sp. Saraf,RS Mitra Keluarga Kalideres,"Kalideres, Jakarta Barat",https://d1ojs48v3n42tp.cloudfront.net/personnels/434167_14-12-2022_14-50-15.png,neurologist,2025-06-15 02:20:19
dr. Maria Ardelia Purwaningrum Sp.S,Sp. Saraf,Siloam Hospitals ASRI,"Pancoran, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/285315_31-10-2022_14-20-13.jpeg,neurologist,2025-06-15 02:20:19
"dr. Maria Christien Agustie, Sp.S",Sp. Saraf,RS Mitra Keluarga Cikarang,"Cikarang Utara, Kabupaten Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/860754_4-1-2023_14-31-52.png,neurologist,2025-06-15 02:20:19
"dr. Maria Putri Utami, Sp.N",Sp. Saraf,Siloam Hospitals Bekasi Sepanjang Jaya,"Rawalumbu, Bekasi",https://d1ojs48v3n42tp.cloudfront.net/personnels/247561_15-3-2023_13-25-23.jpeg,neurologist,2025-06-15 02:20:19
"dr. Maria Thessarina Sitepu, Sp.S",Sp. Saraf,Siloam Hospitals Dhirga Surya Medan,"Medan Petisah, Kota Medan",https://d1ojs48v3n42tp.cloudfront.net/personnels/226449_23-5-2022_12-52-19.jpeg,neurologist,2025-06-15 02:20:19
"dr. Mariana Sutopo, Sp.N",Sp. Saraf,RS Mitra Keluarga Surabaya,"Sukomanunggal, Kota Surabaya",https://d1ojs48v3n42tp.cloudfront.net/personnels/384246_17-7-2024_16-54-41.png,neurologist,2025-06-15 02:20:19
"dr. Marthin Tori, Sp.S",Sp. Saraf,Siloam Hospitals Palangka Raya,"Pahandut, Kota Palangka Raya",https://d1ojs48v3n42tp.cloudfront.net/personnels/487085_30-6-2022_18-13-23.jpeg,neurologist,2025-06-15 02:20:21
dr. Meilia Muliati Suriadi Sp.S,Sp. Saraf,RS Santo Borromeus,"Coblong, Kota Bandung",,neurologist,2025-06-15 02:20:21
dr. Melia Mutiara Surjadi Sp.S,Sp. Saraf,RS Santo Borromeus,"Coblong, Kota Bandung",,neurologist,2025-06-15 02:20:21
"dr. Metta Yani, Sp.S",Sp. Saraf,RS Mitra Keluarga Kemayoran,"Kemayoran, Jakarta Pusat",https://d1ojs48v3n42tp.cloudfront.net/personnels/319582_12-2-2020_13-33-2.jpg,neurologist,2025-06-15 02:20:21
"dr. Mohamad Imam Santoso, Sp.S",Sp. Saraf,RS Mitra Keluarga Kalideres,"Kalideres, Jakarta Barat",https://d1ojs48v3n42tp.cloudfront.net/personnels/258386_21-3-2023_15-48-39.png,neurologist,2025-06-15 02:20:21
"dr. Mohammad Arief Rachman Kemal A.S., Sp.S",Sp. Saraf,Siloam Hospitals ASRI,"Pancoran, Jakarta Selatan",https://d1ojs48v3n42tp.cloudfront.net/personnels/610482_18-8-2022_6-1-0.jpeg,neurologist,2025-06-15 02:20:21
"dr. Muhammad Aulia R .,Sp.BS.,FINSS",Sp. Saraf,RS Mitra Keluarga Tegal,"Tegal Barat, Kota Tegal",https://d1ojs48v3n42tp.cloudfront.net/personnels/199919_4-6-2025_13-26-19.png,neurologist,2025-06-15 02:20:21
"dr. Murti Astuti, Sp.S",Sp. Saraf,Siloam Hospitals Purwakarta,"Bungursari, Kabupaten Purwakarta",https://d1ojs48v3n42tp.cloudfront.net/personnels/567747_12-7-2022_12-24-59.png,neurologist,2025-06-15 02:20:21
dr. Nana Suyatna Sp.S.,Sp. Saraf,RS Bina Husada,"Cibinong, Kabupaten Bogor",https://d1ojs48v3n42tp.cloudfront.net/personnels/131280_8-7-2024_16-36-31.jpeg,neurologist,2025-06-15 02:20:21
